   0.96757E+02	  0.14346E+01	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.30499E+00	  0.38949E+02	  0.45834E+02	  0.19454E+03	  0.14466E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24447E+02	  0.88194E+01	  0.34968E+02	  0.68844E+01	  0.18985E+02	  0.14987E+01	  0.21404E+02	  0.13529E+02	  0.37973E+02	  0.14326E+01	  0.19155E+02	  0.19709E+01	  0.35571E+01	  0.15328E+01	  0.22579E-01	  0.10817E+01	  0.10428E+00	  0.54421E+02	  0.43565E+02	C00000000000001000000
   0.96757E+02	  0.14346E+01	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.30499E+00	  0.38949E+02	  0.45834E+02	  0.19454E+03	  0.14466E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24447E+02	  0.88194E+01	  0.34968E+02	  0.68844E+01	  0.18985E+02	  0.14987E+01	  0.21404E+02	  0.13529E+02	  0.37973E+02	  0.14326E+01	  0.19155E+02	  0.19709E+01	  0.35571E+01	  0.15328E+01	  0.22579E-01	  0.10817E+01	  0.10428E+00	  0.54421E+02	  0.43565E+02	C00000000000001000000
   0.98015E+02	  0.15310E+01	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.20033E+01	  0.38949E+02	  0.45834E+02	  0.19454E+03	  0.14466E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24526E+02	  0.87970E+01	  0.34877E+02	  0.67537E+01	  0.19485E+02	  0.14798E+01	  0.21292E+02	  0.13516E+02	  0.38167E+02	  0.13178E+01	  0.18781E+02	  0.20039E+01	  0.34527E+01	  0.15954E+01	  0.22579E-01	  0.10817E+01	  0.10428E+00	  0.54421E+02	  0.43565E+02	C00000000000001000000
   0.98015E+02	  0.15310E+01	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.20033E+01	  0.38949E+02	  0.45834E+02	  0.19454E+03	  0.14466E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24526E+02	  0.87970E+01	  0.34877E+02	  0.67537E+01	  0.19485E+02	  0.14798E+01	  0.21292E+02	  0.13516E+02	  0.38167E+02	  0.13178E+01	  0.18781E+02	  0.20039E+01	  0.34527E+01	  0.15954E+01	  0.22579E-01	  0.10817E+01	  0.10428E+00	  0.54421E+02	  0.43565E+02	C00000000000001000000
   0.99221E+02	  0.22553E+00	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.12060E+01	  0.38949E+02	  0.45834E+02	  0.19454E+03	  0.14466E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24416E+02	  0.86454E+01	  0.34964E+02	  0.67075E+01	  0.19405E+02	  0.14834E+01	  0.20811E+02	  0.13610E+02	  0.38059E+02	  0.13805E+01	  0.18962E+02	  0.19515E+01	  0.34357E+01	  0.15709E+01	  0.22579E-01	  0.10817E+01	  0.10428E+00	  0.54421E+02	  0.43565E+02	C00000000000001000000
   0.99221E+02	  0.22553E+00	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.12060E+01	  0.38949E+02	  0.45834E+02	  0.19455E+03	  0.14466E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24416E+02	  0.86454E+01	  0.34964E+02	  0.67075E+01	  0.19405E+02	  0.14834E+01	  0.20811E+02	  0.13610E+02	  0.38059E+02	  0.13805E+01	  0.18962E+02	  0.19515E+01	  0.34357E+01	  0.15709E+01	  0.37731E-01	  0.10785E+01	  0.10518E+00	  0.53645E+02	  0.42664E+02	C00000000000001000000
   0.99769E+02	  0.30862E+00	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.33516E+01	  0.38949E+02	  0.45834E+02	  0.19455E+03	  0.14466E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24480E+02	  0.87185E+01	  0.35301E+02	  0.67953E+01	  0.19244E+02	  0.14914E+01	  0.21334E+02	  0.13410E+02	  0.38218E+02	  0.11918E+01	  0.19039E+02	  0.19541E+01	  0.35192E+01	  0.15545E+01	  0.37731E-01	  0.10785E+01	  0.10518E+00	  0.53645E+02	  0.42664E+02	C00000000000001000000
   0.99769E+02	  0.30862E+00	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.33516E+01	  0.38949E+02	  0.45834E+02	  0.19455E+03	  0.14466E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24480E+02	  0.87185E+01	  0.35301E+02	  0.67953E+01	  0.19244E+02	  0.14914E+01	  0.21334E+02	  0.13410E+02	  0.38218E+02	  0.11918E+01	  0.19039E+02	  0.19541E+01	  0.35192E+01	  0.15545E+01	  0.37731E-01	  0.10785E+01	  0.10518E+00	  0.53645E+02	  0.42664E+02	C00000000000001000000
   0.99122E+02	  0.61324E+00	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.00000E+00	  0.38949E+02	  0.45834E+02	  0.19455E+03	  0.14466E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24184E+02	  0.88582E+01	  0.35031E+02	  0.67464E+01	  0.19387E+02	  0.15159E+01	  0.21289E+02	  0.13469E+02	  0.37699E+02	  0.12748E+01	  0.18882E+02	  0.19773E+01	  0.34126E+01	  0.15452E+01	  0.37731E-01	  0.10785E+01	  0.10518E+00	  0.53645E+02	  0.42664E+02	C00000000000001000000
   0.99122E+02	  0.61324E+00	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.00000E+00	  0.38949E+02	  0.45834E+02	  0.19455E+03	  0.14466E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24184E+02	  0.88582E+01	  0.35031E+02	  0.67464E+01	  0.19387E+02	  0.15159E+01	  0.21289E+02	  0.13469E+02	  0.37699E+02	  0.12748E+01	  0.18882E+02	  0.19773E+01	  0.34126E+01	  0.15452E+01	  0.37731E-01	  0.10785E+01	  0.10518E+00	  0.53645E+02	  0.42664E+02	C00000000000001000000
