   0.10000E+03	  0.65508E+00	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.24987E+01	  0.38949E+02	  0.45834E+02	  0.13575E+03	  0.11687E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24921E+02	  0.85092E+01	  0.35440E+02	  0.67935E+01	  0.19689E+02	  0.15196E+01	  0.21093E+02	  0.13469E+02	  0.37762E+02	  0.14731E+01	  0.19115E+02	  0.19678E+01	  0.35076E+01	  0.15928E+01	  0.24943E-01	  0.10930E+01	  0.11898E+00	  0.55326E+02	  0.42583E+02	C01000000000000000000
   0.10000E+03	  0.65508E+00	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.24987E+01	  0.38949E+02	  0.45834E+02	  0.13575E+03	  0.11687E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24921E+02	  0.85092E+01	  0.35440E+02	  0.67935E+01	  0.19689E+02	  0.15196E+01	  0.21093E+02	  0.13469E+02	  0.37762E+02	  0.14731E+01	  0.19115E+02	  0.19678E+01	  0.35076E+01	  0.15928E+01	  0.24943E-01	  0.10930E+01	  0.11898E+00	  0.55326E+02	  0.42583E+02	C01000000000000000000
   0.99250E+02	  0.00000E+00	  0.97328E+02	  0.10000E+03	  0.10001E+03	  0.77422E+00	  0.38949E+02	  0.45834E+02	  0.13575E+03	  0.11687E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24281E+02	  0.87307E+01	  0.35686E+02	  0.68286E+01	  0.19104E+02	  0.15192E+01	  0.21236E+02	  0.13551E+02	  0.37707E+02	  0.12782E+01	  0.18946E+02	  0.19506E+01	  0.34184E+01	  0.15787E+01	  0.24943E-01	  0.10930E+01	  0.11898E+00	  0.55326E+02	  0.42583E+02	C01000000000000000000
   0.99250E+02	  0.00000E+00	  0.97328E+02	  0.10000E+03	  0.10001E+03	  0.77422E+00	  0.38949E+02	  0.45834E+02	  0.13575E+03	  0.11687E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24281E+02	  0.87307E+01	  0.35686E+02	  0.68286E+01	  0.19104E+02	  0.15192E+01	  0.21236E+02	  0.13551E+02	  0.37707E+02	  0.12782E+01	  0.18946E+02	  0.19506E+01	  0.34184E+01	  0.15787E+01	  0.24943E-01	  0.10930E+01	  0.11898E+00	  0.55326E+02	  0.42583E+02	C01000000000000000000
   0.99009E+02	  0.13299E+01	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.25190E+01	  0.38949E+02	  0.45834E+02	  0.13575E+03	  0.11687E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24170E+02	  0.89080E+01	  0.35262E+02	  0.66176E+01	  0.19519E+02	  0.14753E+01	  0.21213E+02	  0.13619E+02	  0.37823E+02	  0.13957E+01	  0.19411E+02	  0.20211E+01	  0.35061E+01	  0.15711E+01	  0.24943E-01	  0.10930E+01	  0.11898E+00	  0.55326E+02	  0.42583E+02	C01000000000000000000
   0.99009E+02	  0.13299E+01	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.25190E+01	  0.38949E+02	  0.45834E+02	  0.13576E+03	  0.11687E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24170E+02	  0.89080E+01	  0.35262E+02	  0.66176E+01	  0.19519E+02	  0.14753E+01	  0.21213E+02	  0.13619E+02	  0.37823E+02	  0.13957E+01	  0.19411E+02	  0.20211E+01	  0.35061E+01	  0.15711E+01	  0.48431E-02	  0.10885E+01	  0.10067E+00	  0.54566E+02	  0.42138E+02	C01000000000000000000
   0.10000E+03	  0.22173E+00	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.39894E+01	  0.38949E+02	  0.45834E+02	  0.13576E+03	  0.11687E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24309E+02	  0.86939E+01	  0.35467E+02	  0.68275E+01	  0.19148E+02	  0.15105E+01	  0.21215E+02	  0.13602E+02	  0.37829E+02	  0.12736E+01	  0.19078E+02	  0.19474E+01	  0.34774E+01	  0.16119E+01	  0.48431E-02	  0.10885E+01	  0.10067E+00	  0.54566E+02	  0.42138E+02	C01000000000000000000
   0.10000E+03	  0.22173E+00	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.39894E+01	  0.38949E+02	  0.45834E+02	  0.13576E+03	  0.11687E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24309E+02	  0.86939E+01	  0.35467E+02	  0.68275E+01	  0.19148E+02	  0.15105E+01	  0.21215E+02	  0.13602E+02	  0.37829E+02	  0.12736E+01	  0.19078E+02	  0.19474E+01	  0.34774E+01	  0.16119E+01	  0.48431E-02	  0.10885E+01	  0.10067E+00	  0.54566E+02	  0.42138E+02	C01000000000000000000
   0.98309E+02	  0.10381E+01	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.32165E+01	  0.38949E+02	  0.45834E+02	  0.13576E+03	  0.11687E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24006E+02	  0.86746E+01	  0.35449E+02	  0.67053E+01	  0.19458E+02	  0.15079E+01	  0.21442E+02	  0.13445E+02	  0.37711E+02	  0.13299E+01	  0.18857E+02	  0.20068E+01	  0.35308E+01	  0.15544E+01	  0.48431E-02	  0.10885E+01	  0.10067E+00	  0.54566E+02	  0.42138E+02	C01000000000000000000
   0.98309E+02	  0.10381E+01	  0.10000E+03	  0.10000E+03	  0.10001E+03	  0.32165E+01	  0.38949E+02	  0.45834E+02	  0.13576E+03	  0.11687E+03	  0.10000E+03	  0.50000E+02	  0.10143E+01	  0.36022E+04	  0.42469E+04	  0.96814E+01	  0.26928E+02	  0.42314E+02	  0.30000E+04	  0.73917E+02	  0.12043E+03	  0.21186E+00	  0.73027E+02	  0.50289E+02	  0.29196E+04	  0.25358E+02	  0.49698E+02	  0.34486E+04	  0.22867E+02	  0.67226E+02	  0.46407E+03	  0.30596E+03	  0.95844E+02	  0.73192E+02	  0.24006E+02	  0.86746E+01	  0.35449E+02	  0.67053E+01	  0.19458E+02	  0.15079E+01	  0.21442E+02	  0.13445E+02	  0.37711E+02	  0.13299E+01	  0.18857E+02	  0.20068E+01	  0.35308E+01	  0.15544E+01	  0.48431E-02	  0.10885E+01	  0.10067E+00	  0.54566E+02	  0.42138E+02	C01000000000000000000
